valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,type_local,total_surface_lots
395500.0,35.0,2.0,75018.0,Appartement,36.18
240000.0,17.0,1.0,75003.0,Appartement,16.42
355000.0,36.0,3.0,75018.0,Appartement,39.52
400000.0,32.0,1.0,75002.0,Appartement,33.0
752000.0,82.0,4.0,75019.0,Appartement,82.21
145000.0,14.0,1.0,75010.0,Appartement,15.2
363000.0,36.0,2.0,75020.0,Appartement,34.51
300000.0,42.0,2.0,75020.0,Appartement,44.89
428400.0,42.0,2.0,75020.0,Appartement,42.35
314800.0,26.0,2.0,75009.0,Appartement,28.71
400000.0,37.0,2.0,75009.0,Appartement,0.0
237000.0,27.0,1.0,75019.0,Appartement,26.57
1005300.0,113.0,5.0,75019.0,Appartement,110.58
415000.0,38.0,2.0,75017.0,Appartement,39.64
220000.0,22.0,2.0,75018.0,Appartement,22.61
330000.0,45.0,2.0,75017.0,Appartement,47.04
470000.0,44.0,3.0,75018.0,Appartement,45.5
252000.0,50.0,3.0,75018.0,Appartement,49.63
1160000.0,83.0,3.0,75001.0,Appartement,83.08
244500.0,24.0,1.0,75010.0,Appartement,23.01
395000.0,29.0,1.0,75018.0,Appartement,28.01
532000.0,43.0,3.0,75020.0,Appartement,43.55
242000.0,22.0,1.0,75009.0,Appartement,41.42
333000.0,42.0,2.0,75018.0,Appartement,39.73
230000.0,22.0,1.0,75010.0,Appartement,21.42
710000.0,76.0,3.0,75010.0,Appartement,78.17
528000.0,55.0,2.0,75010.0,Appartement,56.38
455000.0,51.0,3.0,75020.0,Appartement,48.57
429000.0,25.0,2.0,75018.0,Appartement,40.14
325000.0,36.0,2.0,75020.0,Appartement,35.77
895000.0,52.0,2.0,75020.0,Appartement,0.0
895000.0,52.0,3.0,75020.0,Appartement,97.05
325000.0,40.0,2.0,75017.0,Appartement,28.69
425000.0,39.0,2.0,75018.0,Appartement,40.2
415000.0,25.0,1.0,75001.0,Appartement,31.98
499000.0,31.0,2.0,75017.0,Appartement,47.2
600000.0,40.0,1.0,75008.0,Appartement,51.14
328000.0,24.0,1.0,75003.0,Appartement,24.13
798300.0,50.0,3.0,75010.0,Appartement,69.03
185000.0,17.0,1.0,75017.0,Appartement,18.79
215000.0,21.0,1.0,75018.0,Appartement,20.07
280000.0,28.0,1.0,75010.0,Appartement,28.52
578300.0,36.0,3.0,75003.0,Appartement,36.3
928775.0,83.0,3.0,75019.0,Appartement,85.35
436200.0,40.0,2.0,75020.0,Appartement,39.25
183300.0,30.0,2.0,75020.0,Appartement,29.62
275000.0,31.0,0.0,75018.0,Local industriel. commercial ou assimilé,36.65
486850.0,35.0,2.0,75019.0,Appartement,35.92
643500.0,65.0,3.0,75019.0,Appartement,59.82
292000.0,30.0,1.0,75019.0,Appartement,28.77
650000.0,71.0,3.0,75017.0,Appartement,68.08
195000.0,23.0,2.0,75018.0,Appartement,22.66
371429.0,35.0,2.0,75019.0,Appartement,37.2
625000.0,72.0,3.0,75020.0,Appartement,0.0
421000.0,48.0,3.0,75018.0,Appartement,48.74
463000.0,51.0,2.0,75019.0,Appartement,0.0
285000.0,25.0,1.0,75019.0,Appartement,25.66
420000.0,50.0,2.0,75019.0,Appartement,0.0
662000.0,48.0,3.0,75009.0,Appartement,48.95
247000.0,30.0,2.0,75018.0,Appartement,22.55
460000.0,10.0,1.0,75019.0,Appartement,47.02
460000.0,50.0,3.0,75019.0,Appartement,0.0
475000.0,35.0,2.0,75017.0,Appartement,32.0
350000.0,38.0,3.0,75018.0,Appartement,39.3
332500.0,26.0,1.0,75010.0,Appartement,31.04
572600.0,57.0,2.0,75018.0,Appartement,54.11
451000.0,25.0,2.0,75018.0,Appartement,0.0
451000.0,29.0,2.0,75018.0,Appartement,0.0
600000.0,63.0,3.0,75010.0,Appartement,0.0
600000.0,6.0,1.0,75010.0,Appartement,0.0
230000.0,18.0,2.0,75018.0,Appartement,0.0
887000.0,64.0,4.0,75010.0,Appartement,70.54
525000.0,68.0,3.0,75010.0,Appartement,66.65
641400.0,56.0,2.0,75010.0,Appartement,59.51
260000.0,28.0,2.0,75019.0,Appartement,24.48
325000.0,35.0,1.0,75019.0,Appartement,35.15
631450.0,54.0,2.0,75018.0,Appartement,53.65
213682.0,24.0,2.0,75010.0,Appartement,22.78
170000.0,28.0,2.0,75018.0,Appartement,28.06
785250.0,71.0,3.0,75018.0,Appartement,67.59
855000.0,92.0,4.0,75020.0,Appartement,91.11
971532.0,73.0,4.0,75009.0,Appartement,0.0
275000.0,50.0,2.0,75018.0,Appartement,0.0
180000.0,26.0,1.0,75019.0,Appartement,22.49
180000.0,36.0,2.0,75019.0,Appartement,0.0
682000.0,45.0,3.0,75004.0,Appartement,48.91
134444.44,119.0,4.0,75009.0,Appartement,97.0
415000.0,40.0,2.0,75010.0,Appartement,35.52
529000.0,47.0,3.0,75010.0,Appartement,46.4
635000.0,64.0,2.0,75017.0,Appartement,63.93
459000.0,50.0,2.0,75019.0,Appartement,54.62
341763.0,34.0,2.0,75020.0,Appartement,33.72
370000.0,24.0,1.0,75003.0,Appartement,23.8
295000.0,24.0,3.0,75017.0,Appartement,25.7
175000.0,19.0,2.0,75018.0,Appartement,20.04
235000.0,20.0,1.0,75017.0,Appartement,20.86
395100.0,46.0,2.0,75018.0,Appartement,45.6
235000.0,18.0,1.0,75002.0,Appartement,18.51
148000.0,13.0,1.0,75010.0,Appartement,12.75
315000.0,35.0,1.0,75017.0,Appartement,0.0
615000.0,37.0,1.0,75008.0,Appartement,37.9
335000.0,38.0,1.0,75020.0,Appartement,38.74
559400.0,48.0,2.0,75009.0,Appartement,44.1
186000.0,18.0,1.0,75019.0,Appartement,21.9
300000.0,39.0,2.0,75020.0,Appartement,31.37
255000.0,24.0,1.0,75020.0,Appartement,24.46
757000.0,80.0,4.0,75018.0,Appartement,75.56
280295.0,42.0,2.0,75017.0,Appartement,44.49
261500.0,30.0,2.0,75009.0,Appartement,0.0
650000.0,138.0,5.0,75010.0,Appartement,136.02
654000.0,84.0,4.0,75020.0,Appartement,83.72
162000.0,13.0,1.0,75010.0,Appartement,13.1
460000.0,50.0,2.0,75009.0,Appartement,40.6
350000.0,25.0,1.0,75018.0,Appartement,23.25
289350.0,20.0,1.0,75009.0,Appartement,20.31
109000.0,12.0,1.0,75003.0,Appartement,9.76
188000.0,29.0,1.0,75020.0,Appartement,23.84
280000.0,36.0,2.0,75020.0,Appartement,0.0
550805.0,40.0,3.0,75018.0,Appartement,43.0
823800.0,75.0,3.0,75010.0,Appartement,75.56
430000.0,36.0,2.0,75017.0,Appartement,37.45
531900.0,43.0,1.0,75017.0,Appartement,53.4
531900.0,10.0,0.0,75017.0,Local industriel. commercial ou assimilé,53.4
765000.0,80.0,5.0,75010.0,Appartement,85.24
362380.0,30.0,2.0,75017.0,Appartement,0.0
285000.0,25.0,2.0,75020.0,Appartement,26.47
500000.0,46.0,2.0,75009.0,Appartement,45.15
510000.0,45.0,3.0,75017.0,Appartement,45.63
417500.0,32.0,1.0,75003.0,Appartement,32.04
474450.0,46.0,2.0,75020.0,Appartement,49.21
889000.0,70.0,4.0,75009.0,Appartement,72.38
315000.0,33.0,2.0,75018.0,Appartement,33.9
1075000.0,25.0,2.0,75003.0,Appartement,0.0
1075000.0,55.0,2.0,75003.0,Appartement,84.02
385000.0,38.0,2.0,75019.0,Appartement,38.25
380000.0,35.0,2.0,75009.0,Appartement,33.66
267000.0,43.0,0.0,75019.0,Local industriel. commercial ou assimilé,0.0
436150.0,60.0,3.0,75020.0,Appartement,51.85
340000.0,51.0,3.0,75019.0,Appartement,0.0
315000.0,26.0,1.0,75002.0,Appartement,24.9
239000.0,22.0,1.0,75018.0,Appartement,26.02
184800.0,21.0,1.0,75020.0,Appartement,0.0
200000.0,15.0,1.0,75008.0,Appartement,15.18
402800.0,49.0,2.0,75020.0,Appartement,0.0
224000.0,22.0,1.0,75018.0,Appartement,0.0
847000.0,78.0,0.0,75009.0,Local industriel. commercial ou assimilé,0.0
670000.0,62.0,2.0,75009.0,Appartement,0.0
480000.0,47.0,2.0,75018.0,Appartement,48.0
451250.0,54.0,2.0,75018.0,Appartement,55.0
200000.0,28.0,0.0,75010.0,Local industriel. commercial ou assimilé,23.08
370000.0,37.0,2.0,75020.0,Appartement,36.58
330700.0,31.0,2.0,75017.0,Appartement,29.3
387500.0,42.0,2.0,75019.0,Appartement,42.3
333333.0,37.0,2.0,75010.0,Appartement,40.11
420000.0,54.0,3.0,75019.0,Appartement,45.96
829175.0,67.0,3.0,75008.0,Appartement,67.86
350000.0,86.0,3.0,75009.0,Appartement,0.0
138600.0,12.0,1.0,75010.0,Appartement,13.27
234000.0,17.0,1.0,75001.0,Appartement,18.0
1130000.0,86.0,3.0,75004.0,Appartement,86.06
640000.0,47.0,2.0,75004.0,Appartement,46.79
323500.0,40.0,2.0,75018.0,Appartement,38.82
310000.0,32.0,2.0,75020.0,Appartement,33.01
186000.0,20.0,1.0,75020.0,Appartement,20.52
388000.0,45.0,2.0,75019.0,Appartement,33.06
260000.0,37.0,2.0,75018.0,Appartement,29.59
128308.0,17.0,0.0,75010.0,Local industriel. commercial ou assimilé,18.12
567000.0,47.0,3.0,75018.0,Appartement,47.9
290000.0,25.0,1.0,75009.0,Appartement,25.1
233200.0,21.0,2.0,75020.0,Appartement,23.64
233000.0,24.0,2.0,75010.0,Appartement,24.06
250000.0,40.0,2.0,75010.0,Appartement,35.12
614000.0,67.0,4.0,75020.0,Appartement,63.78
150000.0,13.0,1.0,75010.0,Appartement,13.16
547000.0,38.0,2.0,75001.0,Appartement,42.78
340000.0,31.0,2.0,75004.0,Appartement,29.01
410025.0,50.0,2.0,75001.0,Appartement,50.9
178750.0,16.0,2.0,75017.0,Appartement,16.9
955500.0,110.0,5.0,75018.0,Appartement,109.35
210000.0,48.0,0.0,75004.0,Local industriel. commercial ou assimilé,0.0
650400.0,50.0,2.0,75004.0,Appartement,48.02
170000.0,14.0,1.0,75009.0,Appartement,14.41
468000.0,7.0,1.0,75009.0,Appartement,0.0
468000.0,28.0,2.0,75009.0,Appartement,33.52
519000.0,52.0,3.0,75017.0,Appartement,43.85
573000.0,40.0,2.0,75008.0,Appartement,39.93
786750.0,54.0,2.0,75004.0,Appartement,59.58
420000.0,45.0,3.0,75010.0,Appartement,41.3
240000.0,28.0,1.0,75018.0,Appartement,0.0
210000.0,21.0,1.0,75009.0,Appartement,21.05
1042465.0,100.0,4.0,75017.0,Appartement,98.06
243000.0,25.0,1.0,75019.0,Appartement,29.35
295000.0,29.0,1.0,75020.0,Appartement,28.57
469000.0,60.0,3.0,75020.0,Appartement,58.83
248000.0,21.0,1.0,75018.0,Appartement,21.04
347000.0,25.0,2.0,75017.0,Appartement,25.9
644000.0,84.0,4.0,75020.0,Appartement,82.05
250000.0,20.0,1.0,75017.0,Appartement,21.03
498077.0,49.0,3.0,75009.0,Appartement,48.36
630000.0,68.0,3.0,75009.0,Appartement,0.0
366000.0,50.0,0.0,75019.0,Local industriel. commercial ou assimilé,0.0
596800.0,58.0,3.0,75010.0,Appartement,58.84
995000.0,82.0,4.0,75010.0,Appartement,83.89
850000.0,20.0,0.0,75018.0,Local industriel. commercial ou assimilé,15.8
850000.0,33.0,0.0,75018.0,Local industriel. commercial ou assimilé,70.36
190000.0,18.0,1.0,75009.0,Appartement,18.34
1050000.0,137.0,5.0,75010.0,Appartement,120.8
205000.0,22.0,1.0,75018.0,Appartement,22.8
486000.0,52.0,3.0,75018.0,Appartement,43.61
930000.0,70.0,4.0,75018.0,Appartement,69.95
540000.0,59.0,3.0,75018.0,Appartement,59.15
458450.0,40.0,2.0,75019.0,Appartement,51.93
273950.0,30.0,2.0,75017.0,Appartement,25.6
700000.0,60.0,3.0,75010.0,Appartement,61.17
245000.0,26.0,2.0,75001.0,Appartement,27.0
196000.0,9.0,1.0,75009.0,Appartement,15.05
145700.0,11.0,1.0,75010.0,Appartement,11.02
282000.0,35.0,2.0,75019.0,Appartement,32.09
504000.0,39.0,2.0,75008.0,Appartement,48.06
407000.0,35.0,2.0,75018.0,Appartement,35.14
285000.0,30.0,2.0,75018.0,Appartement,29.77
235306.0,27.0,2.0,75017.0,Appartement,22.04
488350.0,34.0,1.0,75017.0,Appartement,34.27
200000.0,22.0,2.0,75009.0,Appartement,0.0
215000.0,25.0,2.0,75019.0,Appartement,23.53
225000.0,26.0,2.0,75018.0,Appartement,27.06
292000.0,27.0,1.0,75019.0,Appartement,26.67
351000.0,40.0,2.0,75018.0,Appartement,39.95
630000.0,39.0,2.0,75001.0,Appartement,41.97
795731.0,71.0,3.0,75017.0,Appartement,59.21
330000.0,57.0,3.0,75019.0,Appartement,0.0
288000.0,24.0,2.0,75018.0,Appartement,24.01
150000.0,14.0,1.0,75010.0,Appartement,14.05
595000.0,50.0,2.0,75018.0,Appartement,40.78
235000.0,25.0,1.0,75019.0,Appartement,25.26
585000.0,69.0,3.0,75019.0,Appartement,69.48
336740.0,28.0,2.0,75010.0,Appartement,28.54
160000.0,17.0,1.0,75018.0,Appartement,17.16
300000.0,29.0,1.0,75019.0,Appartement,28.71
212000.0,35.0,2.0,75019.0,Appartement,32.6
642000.0,68.0,3.0,75020.0,Appartement,65.58
910000.0,79.0,3.0,75017.0,Appartement,76.05
765000.0,93.0,4.0,75019.0,Appartement,100.21
435000.0,40.0,2.0,75002.0,Appartement,40.11
728750.0,60.0,3.0,75009.0,Appartement,60.28
1022482.0,116.0,5.0,75018.0,Appartement,0.0
840000.0,64.0,3.0,75010.0,Appartement,0.0
327150.0,31.0,2.0,75009.0,Appartement,29.35
470230.0,46.0,3.0,75018.0,Appartement,47.95
246300.0,19.0,1.0,75017.0,Appartement,21.93
300000.0,29.0,2.0,75017.0,Appartement,30.89
705000.0,75.0,4.0,75019.0,Appartement,75.4
730000.0,44.0,2.0,75004.0,Appartement,48.07
327600.0,26.0,2.0,75020.0,Appartement,0.0
327600.0,18.0,1.0,75020.0,Appartement,38.79
675000.0,60.0,3.0,75020.0,Appartement,70.4
469000.0,56.0,2.0,75020.0,Appartement,54.07
495850.0,46.0,2.0,75019.0,Appartement,47.02
430000.0,34.0,1.0,75008.0,Appartement,33.5
615877.0,49.0,3.0,75018.0,Appartement,50.01
176000.0,24.0,1.0,75018.0,Appartement,24.0
258000.0,26.0,2.0,75018.0,Appartement,26.72
161000.0,15.0,1.0,75020.0,Appartement,17.05
255745.0,31.0,2.0,75020.0,Appartement,30.5
494040.0,46.0,2.0,75019.0,Appartement,46.88
630000.0,55.0,0.0,75004.0,Local industriel. commercial ou assimilé,59.61
630000.0,38.0,2.0,75004.0,Appartement,0.0
630000.0,58.0,3.0,75009.0,Appartement,59.12
670000.0,60.0,0.0,75010.0,Local industriel. commercial ou assimilé,72.24
380000.0,44.0,3.0,75018.0,Appartement,46.91
300000.0,30.0,1.0,75018.0,Appartement,0.0
1076000.0,82.0,5.0,75009.0,Appartement,0.0
704000.0,60.0,4.0,75017.0,Appartement,66.82
400000.0,35.0,0.0,75020.0,Local industriel. commercial ou assimilé,29.4
630000.0,57.0,2.0,75017.0,Appartement,54.02
417300.0,53.0,3.0,75020.0,Appartement,51.69
520000.0,55.0,3.0,75020.0,Appartement,54.82
346500.0,21.0,1.0,75001.0,Appartement,19.62
147619.0,20.0,1.0,75020.0,Appartement,21.6
288500.0,32.0,2.0,75019.0,Appartement,23.79
315000.0,48.0,2.0,75017.0,Appartement,48.74
822300.0,56.0,4.0,75001.0,Appartement,56.64
473950.0,54.0,3.0,75019.0,Appartement,54.2
528350.0,40.0,2.0,75017.0,Appartement,40.15
176000.0,16.0,1.0,75020.0,Appartement,15.36
267000.0,27.0,1.0,75020.0,Appartement,27.28
162500.0,29.0,1.0,75003.0,Appartement,0.0
964500.0,70.0,3.0,75018.0,Appartement,82.7
1037000.0,98.0,3.0,75003.0,Appartement,101.86
321000.0,30.0,2.0,75017.0,Appartement,32.1
506250.0,50.0,2.0,75018.0,Appartement,47.35
405000.0,49.0,2.0,75019.0,Appartement,50.52
420000.0,67.0,3.0,75019.0,Appartement,0.0
280000.0,28.0,1.0,75010.0,Appartement,24.0
533000.0,50.0,2.0,75009.0,Appartement,0.0
235000.0,28.0,2.0,75018.0,Appartement,0.0
235000.0,22.0,1.0,75018.0,Appartement,0.0
243020.0,17.0,1.0,75020.0,Appartement,19.81
347500.0,33.0,2.0,75017.0,Appartement,32.63
263000.0,25.0,2.0,75010.0,Appartement,24.95
235000.0,30.0,0.0,75017.0,Local industriel. commercial ou assimilé,29.8
707100.0,77.0,4.0,75018.0,Appartement,0.0
344400.0,36.0,2.0,75019.0,Maison,32.49
359300.0,37.0,2.0,75018.0,Appartement,0.0
570000.0,47.0,2.0,75017.0,Appartement,53.92
570000.0,21.0,1.0,75017.0,Appartement,0.0
1050000.0,79.0,2.0,75018.0,Appartement,0.0
347500.0,31.0,1.0,75010.0,Appartement,48.07
300000.0,31.0,2.0,75019.0,Appartement,31.27
262000.0,25.0,1.0,75020.0,Appartement,25.67
690850.0,59.0,3.0,75018.0,Appartement,59.26
368650.0,35.0,2.0,75018.0,Appartement,0.0
572000.0,78.0,3.0,75020.0,Appartement,76.45
343000.0,46.0,2.0,75018.0,Appartement,46.17
375770.0,36.0,2.0,75018.0,Appartement,37.05
520000.0,85.0,0.0,75020.0,Local industriel. commercial ou assimilé,85.46
520000.0,11.0,0.0,75020.0,Local industriel. commercial ou assimilé,0.0
555000.0,79.0,3.0,75019.0,Appartement,80.04
986700.0,92.0,5.0,75018.0,Appartement,93.02
384000.0,43.0,3.0,75017.0,Appartement,41.85
240000.0,19.0,0.0,75009.0,Local industriel. commercial ou assimilé,0.0
240000.0,24.0,0.0,75009.0,Local industriel. commercial ou assimilé,45.2
490000.0,54.0,3.0,75019.0,Appartement,56.2
930000.0,80.0,2.0,75001.0,Appartement,79.81
515000.0,45.0,2.0,75017.0,Appartement,45.9
402000.0,26.0,2.0,75009.0,Appartement,34.28
870000.0,66.0,3.0,75009.0,Appartement,69.34
495700.0,44.0,3.0,75020.0,Appartement,48.66
309585.3,30.0,2.0,75019.0,Appartement,30.57
460000.0,45.0,2.0,75020.0,Appartement,46.25
237720.0,17.0,1.0,75008.0,Appartement,19.05
320000.0,29.0,3.0,75017.0,Appartement,29.31
436000.0,47.0,2.0,75018.0,Appartement,50.34
267500.0,32.0,2.0,75018.0,Appartement,0.0
404000.0,32.0,2.0,75018.0,Appartement,36.65
634700.0,40.0,3.0,75020.0,Appartement,55.95
674900.0,69.0,3.0,75018.0,Appartement,68.22
749400.0,67.0,2.0,75009.0,Appartement,65.26
720000.0,65.0,3.0,75009.0,Appartement,61.26
568000.0,54.0,3.0,75010.0,Appartement,56.05
578000.0,30.0,2.0,75004.0,Appartement,34.03
504000.0,45.0,3.0,75020.0,Appartement,51.26
378320.62,45.0,2.0,75017.0,Appartement,47.04
380000.0,25.0,0.0,75017.0,Local industriel. commercial ou assimilé,23.87
325000.0,27.0,2.0,75008.0,Appartement,27.03
431766.0,38.0,3.0,75018.0,Appartement,39.62
953950.0,60.0,4.0,75020.0,Appartement,75.08
303700.0,29.0,2.0,75019.0,Appartement,29.46
583500.0,66.0,3.0,75017.0,Appartement,61.03
950000.0,92.0,0.0,75017.0,Local industriel. commercial ou assimilé,104.1
116500.0,10.0,1.0,75009.0,Appartement,9.21
730000.0,62.0,2.0,75018.0,Appartement,63.39
707050.0,60.0,1.0,75002.0,Appartement,59.39
999600.0,74.0,3.0,75009.0,Appartement,79.04
550000.0,60.0,4.0,75020.0,Appartement,60.42
550000.0,19.0,2.0,75020.0,Appartement,60.42
312500.0,32.0,2.0,75020.0,Appartement,32.82
920000.0,51.0,1.0,75004.0,Appartement,67.96
380000.0,46.0,3.0,75018.0,Appartement,50.27
750000.0,62.0,2.0,75017.0,Appartement,59.77
108320.0,9.0,1.0,75010.0,Appartement,10.56
610000.0,56.0,4.0,75010.0,Appartement,61.02
530000.0,69.0,0.0,75010.0,Local industriel. commercial ou assimilé,71.07
175000.0,19.0,1.0,75001.0,Appartement,18.07
164500.0,13.0,1.0,75009.0,Appartement,12.66
428000.0,48.0,3.0,75018.0,Appartement,49.35
600000.0,50.0,2.0,75018.0,Appartement,47.11
590000.0,77.0,3.0,75003.0,Appartement,119.25
550100.0,42.0,2.0,75018.0,Appartement,42.59
220000.0,22.0,1.0,75020.0,Appartement,22.41
520000.0,52.0,3.0,75017.0,Appartement,51.25
260000.0,27.0,1.0,75010.0,Appartement,27.86
468310.0,46.0,2.0,75019.0,Appartement,48.02
600000.0,48.0,2.0,75004.0,Appartement,22.9
606000.0,87.0,5.0,75020.0,Appartement,88.68
814000.0,71.0,4.0,75017.0,Appartement,69.1
315000.0,35.0,2.0,75018.0,Appartement,37.9
112500.0,78.0,4.0,75010.0,Appartement,78.0
388000.0,38.0,2.0,75018.0,Appartement,37.69
175000.0,10.0,1.0,75019.0,Appartement,0.0
175000.0,19.0,1.0,75019.0,Appartement,19.37
565000.0,47.0,2.0,75009.0,Appartement,46.55
643850.0,59.0,2.0,75017.0,Appartement,55.52
1000000.0,90.0,5.0,75018.0,Appartement,86.18
187256.0,15.0,1.0,75017.0,Appartement,16.35
330000.0,32.0,2.0,75017.0,Appartement,32.4
280275.0,26.0,2.0,75017.0,Appartement,0.0
595000.0,60.0,3.0,75010.0,Appartement,61.8
445000.0,44.0,2.0,75004.0,Appartement,44.36
779000.0,71.0,3.0,75018.0,Appartement,72.61
448000.0,41.0,3.0,75018.0,Appartement,48.02
700000.0,102.0,0.0,75003.0,Local industriel. commercial ou assimilé,0.0
700000.0,99.0,4.0,75003.0,Appartement,0.0
700000.0,25.0,0.0,75003.0,Local industriel. commercial ou assimilé,0.0
700000.0,22.0,0.0,75003.0,Local industriel. commercial ou assimilé,0.0
700000.0,52.0,2.0,75003.0,Appartement,0.0
700000.0,85.0,0.0,75003.0,Local industriel. commercial ou assimilé,0.0
700000.0,60.0,2.0,75003.0,Appartement,0.0
700000.0,41.0,2.0,75003.0,Appartement,0.0
700000.0,42.0,2.0,75003.0,Appartement,0.0
700000.0,25.0,0.0,75017.0,Local industriel. commercial ou assimilé,0.0
700000.0,56.0,2.0,75017.0,Appartement,0.0
700000.0,27.0,2.0,75017.0,Appartement,0.0
700000.0,68.0,2.0,75017.0,Appartement,0.0
700000.0,27.0,1.0,75017.0,Appartement,0.0
700000.0,60.0,4.0,75017.0,Appartement,0.0
700000.0,60.0,4.0,75017.0,Appartement,0.0
700000.0,25.0,2.0,75017.0,Appartement,0.0
700000.0,60.0,3.0,75017.0,Appartement,0.0
700000.0,25.0,2.0,75017.0,Appartement,0.0
700000.0,25.0,1.0,75017.0,Appartement,0.0
700000.0,33.0,1.0,75017.0,Appartement,0.0
700000.0,44.0,0.0,75017.0,Local industriel. commercial ou assimilé,0.0
700000.0,13.0,1.0,75017.0,Appartement,0.0
325000.0,33.0,2.0,75018.0,Appartement,0.0
582200.0,56.0,2.0,75020.0,Appartement,55.81
140000.0,14.0,1.0,75010.0,Appartement,14.31
750000.0,85.0,0.0,75009.0,Local industriel. commercial ou assimilé,0.0
750000.0,50.0,3.0,75009.0,Appartement,37.0
145970.0,15.0,1.0,75020.0,Appartement,14.91
230000.0,21.0,2.0,75018.0,Appartement,20.0
258000.0,25.0,2.0,75020.0,Appartement,25.68
355000.0,48.0,2.0,75010.0,Appartement,41.92
214800.0,27.0,2.0,75019.0,Appartement,25.38
539000.0,60.0,2.0,75018.0,Appartement,44.0
490000.0,36.0,1.0,75003.0,Appartement,36.55
292000.0,42.0,2.0,75019.0,Appartement,39.0
280000.0,23.0,0.0,75018.0,Local industriel. commercial ou assimilé,39.92
390000.0,42.0,2.0,75010.0,Appartement,42.74
268630.0,25.0,2.0,75010.0,Appartement,23.4
318000.0,30.0,2.0,75018.0,Appartement,31.91
235000.0,65.0,3.0,75018.0,Appartement,60.0
291000.0,26.0,1.0,75009.0,Appartement,25.95
250000.0,23.0,2.0,75018.0,Appartement,56.26
815000.0,83.0,3.0,75010.0,Appartement,81.1
231350.0,23.0,1.0,75019.0,Appartement,23.44
890000.0,67.0,4.0,75018.0,Appartement,67.08
411000.0,38.0,2.0,75017.0,Appartement,40.67
271000.0,23.0,1.0,75010.0,Appartement,25.33
125150.0,13.0,1.0,75010.0,Appartement,10.35
1060000.0,70.0,4.0,75009.0,Appartement,81.35
342240.0,36.0,2.0,75020.0,Appartement,37.84
155079.0,27.0,1.0,75018.0,Appartement,21.01
840000.0,76.0,3.0,75019.0,Appartement,72.04
502000.0,10.0,0.0,75009.0,Local industriel. commercial ou assimilé,45.92
502000.0,32.0,2.0,75009.0,Appartement,45.92
502000.0,34.0,2.0,75009.0,Appartement,0.0
724465.0,58.0,3.0,75009.0,Appartement,57.53
846000.0,82.0,4.0,75019.0,Appartement,98.65
635000.0,48.0,3.0,75009.0,Appartement,53.05
749990.0,55.0,2.0,75008.0,Appartement,58.75
403000.0,41.0,2.0,75010.0,Appartement,38.57
160000.0,26.0,0.0,75004.0,Local industriel. commercial ou assimilé,30.16
220000.0,23.0,2.0,75009.0,Appartement,18.3
815000.0,65.0,3.0,75003.0,Appartement,65.12
910000.0,96.0,4.0,75018.0,Appartement,92.52
460000.0,47.0,2.0,75018.0,Appartement,47.5
405000.0,36.0,2.0,75017.0,Appartement,36.72
250000.0,28.0,2.0,75018.0,Appartement,28.77
520000.0,45.0,3.0,75009.0,Appartement,0.0
310420.0,29.0,1.0,75020.0,Appartement,30.2
113000.0,14.0,1.0,75010.0,Appartement,12.22
508000.0,49.0,2.0,75018.0,Appartement,49.4
495000.0,78.0,4.0,75019.0,Appartement,0.0
495000.0,78.0,4.0,75019.0,Appartement,53.14
385000.0,23.0,2.0,75017.0,Appartement,36.23
385000.0,27.0,2.0,75017.0,Appartement,36.23
205000.0,25.0,2.0,75017.0,Appartement,0.0
531000.0,51.0,3.0,75020.0,Appartement,53.05
188122.0,43.0,3.0,75018.0,Appartement,0.0
105000.0,14.0,1.0,75010.0,Appartement,9.79
777250.0,63.0,3.0,75017.0,Appartement,65.14
167000.0,14.0,1.0,75010.0,Appartement,15.45
217905.0,18.0,1.0,75019.0,Appartement,20.7
559300.0,50.0,2.0,75004.0,Appartement,49.24
395776.0,41.0,2.0,75020.0,Appartement,41.81
420000.0,32.0,2.0,75017.0,Appartement,0.0
1025000.0,86.0,0.0,75003.0,Local industriel. commercial ou assimilé,87.4
675000.0,53.0,2.0,75003.0,Appartement,55.14
390000.0,32.0,3.0,75010.0,Appartement,31.0
213270.0,22.0,1.0,75018.0,Appartement,18.04
291500.0,34.0,2.0,75019.0,Appartement,29.22
525000.0,46.0,2.0,75010.0,Appartement,46.76
318000.0,28.0,1.0,75004.0,Appartement,0.0
364600.0,35.0,2.0,75019.0,Appartement,0.0
178000.0,18.0,1.0,75017.0,Appartement,0.0
557692.0,51.0,2.0,75018.0,Appartement,0.0
299200.0,14.0,1.0,75002.0,Appartement,22.53
1010000.0,101.0,4.0,75009.0,Appartement,101.9
460000.0,95.0,3.0,75009.0,Appartement,40.16
1067379.0,110.0,3.0,75019.0,Appartement,0.0
355440.0,38.0,1.0,75018.0,Appartement,31.87
281000.0,22.0,1.0,75017.0,Appartement,0.0
